,id,media,artist_name,work_name,work_year,gallery_name,gallery_url,price,img_url,artist_website,artist_ins,nationality,education,location,color1,color2,color3,color4,color_group1,color_group2,color_group3,color_group4,class
469,works-on-paper1404,works-on-paper,Wolf Kahn,Edge of the Park,2005,Addison/Ripley Fine Art,https://www.artsy.net/partner/addison-slash-ripley-fine-art,12500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=782&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhlL5HycASh1M7EixnSsBSg%2Fnormalized.jpg,www.wolfkahn.com,https://www.instagram.com/wolfkahn/?hl=en,Nazi,the University of Chicago,New York,#302A1E,#454430,#B1C5E0,#7A7949,502.0,5.0,575.0,549.0,contemporary-realism
470,works-on-paper1431,works-on-paper,Wolf Kahn,The Winter Valley,1984,Manolis Projects,https://www.artsy.net/partner/manolis-projects,20200.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=427&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FwNSyq8LkFq5M4cnYw8kMdQ%2Fnormalized.jpg,www.wolfkahn.com,https://www.instagram.com/wolfkahn/?hl=en,Nazi,the University of Chicago,New York,#EEEEEE,#E7DBC5,#636162,#C4BFBC,554.0,910.0,153.0,778.0,contemporary-realism
471,works-on-paper1451,works-on-paper,Wolf Kahn,Oaks,1988,Manolis Projects,https://www.artsy.net/partner/manolis-projects,15000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=610&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXCm8rFQrevhEGwDJYgJg0Q%2Fnormalized.jpg,www.wolfkahn.com,https://www.instagram.com/wolfkahn/?hl=en,Nazi,the University of Chicago,New York,#7A7675,#8D8875,#BC9A75,#BCB388,330.0,68.0,120.0,586.0,contemporary-realism
472,painting775,painting,Swoon,Eidophone 75,2021,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,3900.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FLbL0q_cxAffSBT4mVtisSQ%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#4D789B,#748DA3,#B1BFCC,965.0,385.0,142.0,329.0,conceptual-art
473,prints35,prints,Swoon,Sasu and Kasei,2019,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,26500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjtsJ2kRZBhckodQ-zLSsPA%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#F1DFC9,#932A38,#7D7E79,965.0,334.0,159.0,67.0,post-minimalism
474,prints128,prints,Swoon,Monica 15,2018,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,4200.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FoEvPLc9OCVgvwtzEWnDMuw%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#DACDBC,#030000,#E3C498,965.0,781.0,744.0,150.0,conceptual-art
475,prints146,prints,Swoon,Alison the Lacemaker (Dithyramba),2022,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,5800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Flk5U4ap4o0I9Fnx6DFXY9A%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#D0AA86,#2D3238,#000000,965.0,27.0,840.0,965.0,contemporary
476,prints153,prints,Swoon,Girl from Ranoon Province,2021,West Chelsea Contemporary,https://www.artsy.net/partner/west-chelsea-contemporary-1,6000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=747&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTT3_2qjlgdfGcrJkdCBY8w%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#CDC0AD,#2F2B2C,#969084,965.0,419.0,634.0,184.0,contemporary-realism
477,prints187,prints,Swoon,Kamayura,2021,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,30000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FEH06juBxEh4zpHepoBx7fw%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#835635,#131217,#DCDADB,965.0,114.0,599.0,545.0,contemporary
478,prints201,prints,Swoon,Dawn and Gemma,2014,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,18000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F5Ro5aqqvV4HehQdux9zLZw%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#D3D9D5,#000000,#BCB8AC,965.0,766.0,965.0,560.0,conceptual-art
479,works-on-paper212,works-on-paper,Swoon,Mer,2019,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,4600.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=725&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJGwAjGUAasNuHyE4ihrBmw%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#E5E5E5,#BEC8C0,#587B74,#89BAA7,652.0,529.0,270.0,376.0,conceptual-art
480,works-on-paper302,works-on-paper,Swoon,Gold Boy,2020,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,3000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=597&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FP94giIQOyG2RXqwfw0acdA%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#ECE2D6,#E9D6B5,#B7A486,965.0,722.0,14.0,164.0,conceptual-art
481,works-on-paper424,works-on-paper,Swoon,TSR Drawing 74,2020,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,2800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=625&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FD6b1gyZObEpCjiwNa2gZCw%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#EDD3C4,#D2B29B,#AEB1B6,#B69278,585.0,114.0,800.0,72.0,contemporary-realism
482,works-on-paper736,works-on-paper,Swoon,Three People on Street,2020,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,3000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=623&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FFMUfiyzcUbdYX2Pgeot2wg%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#E9EEF4,#C4C8D1,#A1A4AB,#7C7B80,279.0,538.0,89.0,214.0,conceptual-art
483,works-on-paper859,works-on-paper,Swoon,TSR Drawing 40,2020,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,2500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=587&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9Ee0BI50hkJyYHKXbHZXew%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#877978,#C7B3AA,#3F3C45,#CFD1DE,448.0,953.0,864.0,161.0,conceptual-art
484,works-on-paper918,works-on-paper,Swoon,TSR Drawing 64,2020,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,2500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=587&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FkomUcY8jea6ucXIjpB1iZA%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#E6E1DD,#C1BCB8,#918C88,#0C0C0E,385.0,724.0,481.0,16.0,post-minimalism
485,works-on-paper1265,works-on-paper,Swoon,TSR Drawing 16,2020,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,2800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=628&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_weUiES-xij9pBdgzvujfA%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#D8CECC,#B4BAC6,#97948F,#C0AF5D,33.0,286.0,931.0,116.0,conceptual-art
486,mixed-media91,mixed-media,Swoon,Eidophone 60,2021,Turner Carroll Gallery,https://www.artsy.net/partner/turner-carroll-gallery,3900.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F47Hw8L4MpXdqo6P9oOIIyA%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#FFFFFF,#E7D2B3,#020204,#E3DADB,965.0,352.0,155.0,889.0,minimalism
487,mixed-media1172,mixed-media,Swoon,Cairo,2012,EXTRAORDINARY OBJECTS,https://www.artsy.net/partner/extraordinary-objects,9500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=556&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQNamGdUchUpQvx1-ITC0NA%2Fnormalized.jpg,swoonstudio.org,https://www.instagram.com/swoon/?hl=en,Toyshop,the Pratt Institute,Brooklyn,#EDE4D3,#5C4D3A,#CAC2B5,#1B2023,479.0,126.0,628.0,386.0,contemporary
488,painting777,painting,Demarcus McGaughey,Everglow,2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,10600.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=522&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJDOtThKmgDB50am4fugpSg%2Fnormalized.jpg,demarcusmcgaughey.com,https://www.instagram.com/demarcusmcg/?hl=en,American,,,#102F8C,#01004C,#1F4ABD,#469EF8,224.0,59.0,780.0,77.0,neo-pop-art
489,painting1202,painting,Demarcus McGaughey,Amateur Night,2021,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,4210.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=602&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Flj7zuyp-uAtFpsToLhgtBw%2Fnormalized.jpg,demarcusmcgaughey.com,https://www.instagram.com/demarcusmcg/?hl=en,American,,,#BB8312,#000000,#7A5529,#162E16,346.0,965.0,40.0,511.0,contemporary
490,painting789,painting,Marino Marini,Giocolieri e Cavallo,1953,Ludorff,https://www.artsy.net/partner/ludorff,156000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=559&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fh1-5z8QUoH4tmKTQx47YqQ%2Fnormalized.jpg,museomarinomarini.it,,Italian,,Milan,#6D262A,#93472D,#1F2428,#FFFFFF,233.0,401.0,581.0,965.0,conceptual-art
491,prints107,prints,Marino Marini,RISVEGLIO,1977,Gutan Art Gallery,https://www.artsy.net/partner/gutan-art-gallery,2080.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=594&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6-RSf6NmEKg4F11WYalYWQ%2Fnormalized.jpg,museomarinomarini.it,,Italian,,Milan,#E3E3E5,#5F5E59,#C2C1BD,#7D7C78,591.0,604.0,103.0,500.0,conceptual-art
492,prints172,prints,Marino Marini,CAVALIERE I,1972,Gutan Art Gallery,https://www.artsy.net/partner/gutan-art-gallery,2392.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=700&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FON_fDQ_POzFS3ITtSaapeQ%2Fnormalized.jpg,museomarinomarini.it,,Italian,,Milan,#EBECE6,#C63636,#FC4740,#4E2F2C,413.0,552.0,333.0,593.0,neo-pop-art
493,prints496,prints,Marino Marini,PERSONNAGES DU SACRE DU PRINTEMPS III,1974,Gutan Art Gallery,https://www.artsy.net/partner/gutan-art-gallery,2496.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=618&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4q0ebng-BRVzSctQmreMIw%2Fnormalized.jpg,museomarinomarini.it,,Italian,,Milan,#EAECEB,#848580,#C9CBC6,#5E5D58,459.0,876.0,257.0,722.0,post-minimalism
494,mixed-media687,mixed-media,Marino Marini,"Cavaliere, 1946",1946,Van der Vorst- Art,https://www.artsy.net/partner/van-der-vorst-art,67600.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=570&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpEflCUJFSFfrKnotJNmwEg%2Fnormalized.jpg,museomarinomarini.it,,Italian,,Milan,#EEEBE4,#010000,#E4D3B7,#211E19,738.0,48.0,507.0,733.0,conceptual-art
495,painting790,painting,LeRoy Neiman,Nude,1960,RoGallery,https://www.artsy.net/partner/rogallery,30000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=669&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FX_PaVnaasM31KTaS4JX87w%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#404348,#74624C,#75797C,#AFA896,64.0,556.0,11.0,662.0,contemporary
496,prints453,prints,LeRoy Neiman,MUHAMMAD ALI - ATHLETE OF THE CENTURY (DUAL SIGNED),2001,Gallery Art,https://www.artsy.net/partner/gallery-art,7500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=571&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhIOdmetdKKt8ciNuYsAhNA%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#000000,#313332,#D50100,#FEFFF9,965.0,773.0,43.0,103.0,contemporary
497,prints1297,prints,LeRoy Neiman,STATUE OF LIBERTY,1986,Gallery Art,https://www.artsy.net/partner/gallery-art,2963.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=676&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F20z0kQcK_Ptki6Q2pCGWSg%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#F7EFE4,#2E2E2E,#C3D7B4,#CCBD6A,54.0,912.0,254.0,682.0,conceptual-art
498,prints1326,prints,LeRoy Neiman,STATUE OF LIBERTY,1986,Gallery Art,https://www.artsy.net/partner/gallery-art,2963.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=676&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F20z0kQcK_Ptki6Q2pCGWSg%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#F7EFE4,#2E2E2E,#C3D7B4,#CCBD6A,54.0,912.0,254.0,682.0,conceptual-art
499,prints1450,prints,LeRoy Neiman,HOMAGE TO LINCOLN,2009,Gallery Art,https://www.artsy.net/partner/gallery-art,1875.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=769&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqyPjZGyqNwJp-Ylclkfn-Q%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#F5F1E8,#875B2E,#6C2F1C,#00000B,476.0,636.0,586.0,86.0,conceptual-art
500,works-on-paper749,works-on-paper,LeRoy Neiman,Playboy Nudes,1985,Original Art Broker,https://www.artsy.net/partner/original-art-broker,18895.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=626&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcSgECJObEs7TN9nYIX7Uww%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#F6FAFB,#000000,#CBCFD0,#765319,65.0,965.0,358.0,938.0,minimalism
501,works-on-paper985,works-on-paper,LeRoy Neiman,Kitchen Looks Good,1959,Original Art Broker,https://www.artsy.net/partner/original-art-broker,6895.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=678&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FRAzfBcJFm5roMxIYIBIqoA%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#FFFFFF,#000000,#8D8D8B,#555553,965.0,965.0,384.0,402.0,minimalism
502,works-on-paper1246,works-on-paper,LeRoy Neiman,Kerner Victory Sketch,1960,Original Art Broker,https://www.artsy.net/partner/original-art-broker,5895.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=681&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3txNyrOI1N_fcWp42KEMIw%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#DEDEDE,#000000,#5E2D04,#381900,202.0,965.0,894.0,642.0,contemporary
503,works-on-paper1353,works-on-paper,LeRoy Neiman,Show Jumper,1966,Original Art Broker,https://www.artsy.net/partner/original-art-broker,10895.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=743&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FC8PGzum_l0FIMMsN4UH1Tw%2Fnormalized.jpg,www.leroyneiman.com,,American,Columbia University,Neiman,#E2E4D6,#FFFFFF,#6D6D6D,#8E8E8E,869.0,965.0,755.0,213.0,conceptual-art
504,painting804,painting,Macha Poynder,Their Outrageous Bravery and Their Cheeky Charm (Abstract Painting),2022,IdeelArt,https://www.artsy.net/partner/ideelart,8800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=516&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCGgZFqNoPMZ2m3_LeN84mg%2Fnormalized.jpg,www.machapoynder.com,https://www.instagram.com/macha_poynder/?hl=en,Russian,,Paris,#525D59,#283337,#FCFCFA,#6A7E7D,660.0,919.0,163.0,46.0,contemporary
505,painting1361,painting,Macha Poynder,You Don't Need to Play Any Role (Abstract Painting),2022,IdeelArt,https://www.artsy.net/partner/ideelart,8600.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=548&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FsR-noFajhhXyfXzHfiZ0uA%2Fnormalized.jpg,www.machapoynder.com,https://www.instagram.com/macha_poynder/?hl=en,Russian,,Paris,#68927E,#56A786,#23282E,#5B785A,143.0,38.0,716.0,451.0,contemporary-realism
506,painting1391,painting,Macha Poynder,You Don't Need to Play Any Role (Abstract Painting),2022,IdeelArt,https://www.artsy.net/partner/ideelart,8600.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=548&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FsR-noFajhhXyfXzHfiZ0uA%2Fnormalized.jpg,www.machapoynder.com,https://www.instagram.com/macha_poynder/?hl=en,Russian,,Paris,#68927E,#56A786,#23282E,#5B785A,143.0,38.0,716.0,451.0,contemporary-realism
507,painting811,painting,Hilo Chen,MB 3,1987,RoGallery,https://www.artsy.net/partner/rogallery,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=569&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2qZaaZpVmPP0IX7F70MbhA%2Fnormalized.jpg,,,Taiwanese,,,#C5ADAD,#E4DCD9,#975758,#B88C8D,550.0,237.0,341.0,244.0,light-and-space
508,painting837,painting,Dale Chihuly,Dale Chihuly Untitled Ikebana Watercolor Drawing Contemporary Art Painting,1991,Modern Artifact,https://www.artsy.net/partner/modern-artifact,13200.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKQRhK2NPA4-d1OZrPSWyOg%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,#FFFFFF,#656368,#86838A,#DFDBCF,965.0,186.0,837.0,672.0,conceptual-art
509,sculpture173,sculpture,Dale Chihuly,Dale Chihuly Signed Teal Seaform Persian Basket Original Hand Blown Glass Sculpture,2002,Modern Artifact,https://www.artsy.net/partner/modern-artifact,6450.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrDQTFW3Sn_UdGKchNkV2Ow%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,,,,,,,,,post-minimalism
510,sculpture473,sculpture,Dale Chihuly,Untitled,2000,Heather James Fine Art,https://www.artsy.net/partner/heather-james-fine-art,35000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=598&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrJ9-hkMrtGttrObSz4Gkmw%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,,,,,,,,,contemporary-realism
511,sculpture485,sculpture,Dale Chihuly,Dale Chihuly Signed Coral Basket Handblown Contemporary Glass Sculpture,1998,Modern Artifact,https://www.artsy.net/partner/modern-artifact,5500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQipv-pU_zGP2xYlTbn7EXA%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,,,,,,,,,post-minimalism
512,sculpture962,sculpture,Dale Chihuly,Dale Chihuly Original 1987 Atlantis Coral Macchia Handblown Glass with COA and $28K appraisal,1987,Modern Artifact,https://www.artsy.net/partner/modern-artifact,19500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9u6hS5DOv3ofZF5coP73HA%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,,,,,,,,,minimalism
513,sculpture1021,sculpture,Dale Chihuly,Dale Chihuly Original Handblown Blue Mosaic Glass Chandelier,1998,Modern Artifact,https://www.artsy.net/partner/modern-artifact,250000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQTdsnhJoCiedc3Yjw7slQw%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,,,,,,,,,contemporary-realism
514,sculpture1170,sculpture,Dale Chihuly,Dale Chihuly Original One of a Kind Golden Putti in Azure Blue Seaform Glass,2006,Modern Artifact,https://www.artsy.net/partner/modern-artifact,14500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Frxovr17nBRq6SBs3Jy3czQ%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,,,,,,,,,neo-pop-art
515,sculpture1218,sculpture,Dale Chihuly,Red Lipped Tiger Vessel,1994,Original Art Broker,https://www.artsy.net/partner/original-art-broker,6895.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FO1W4P4IlUmzC6UoKM-PERg%2Fnormalized.jpg,www.chihuly.com,,American,Pilchuck Glass School,Venice,,,,,,,,,post-minimalism
